"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",40.409637,22.4,166.5,1,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-05-03,"15_20"
"2",2,"Z0120C0","市高往東  中華承德",69.81685,7.2,279,1,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-03,"15_20"
"3",3,"Z0130A0","市高往東  承德中山",73.90323,7.3333335,217,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-03,"15_20"
"4",4,"Z0130A1","市高往東  中山林森",72.94215,8.916667,242.5,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-03,"15_20"
"5",5,"Z0140C0","市高往東  新生建國",74.60345,9.7,232,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-03,"15_20"
"6",6,"Z0140C1","市高往東  建國復興",69.22951,10.625,191.5,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-03,"15_20"
"7",7,"Z0150C0","市高往東  復興敦化",67.09348,11.8,353.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-03,"15_20"
"8",8,"Z0150C1","市高往東  敦化上方",72.28718,2.8,196,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-03,"15_20"
"9",9,"Z0150C2","市高往東  敦化延吉",70.48,7.8333335,225,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-03,"15_20"
"10",10,"Z0160C0","市高往東  延吉永吉",72.513275,8.7,226,1,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-03,"15_20"
"11",11,"Z0380F0","正氣橋  麥一市民",64.01724,4.375,58,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-03,"15_20"
"12",12,"Z0390G0","市高往西  永吉光復",33.954082,15,197,2,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-03,"15_20"
"13",13,"Z03A0G1","市高往西  光復延吉",46.528664,17.4,314,1,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-03,"15_20"
"14",14,"Z03B0G0","市高往西  延吉復興",77.323654,6.583333,244,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-03,"15_20"
"15",15,"Z03C0G0","市高往西  復興建國",59.648647,11.2,224,1,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-03,"15_20"
"16",16,"Z03C0G1","市高往西  建國新生",75,8.625,170,0,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-03,"15_20"
"17",17,"Z03D0G0","市高往西  新生林森",58.40306,6.8666663,197,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-03,"15_20"
"18",18,"Z03D0G1","市高往西  林森中山",43.81046,13.999999,308,2,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-03,"15_20"
"19",19,"Z03E0G0","市高往西  承德重慶",48.495,19.625,201,2,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-03,"15_20"
"20",20,"Z03E0G1","市高往西  重慶中華",44.281406,13.875,200,1,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-03,"15_20"
"21",21,"Z5062G0","市高往西  中華環河",53,10,108,1,121.507228991091,25.0510220354424,121.497868957546,25.0400649616175,2016-05-03,"15_20"
"22",22,"Z1001B0","建國快往北 辛亥高架接建高",41.518986,6.1,79,1,121.536995038696,25.0228289705983,121.53770600753,25.0229289599307,2016-05-03,"15_20"
"23",23,"Z1010A0","建國快往北 辛亥信義",77.16572,6.7333336,193,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-03,"15_20"
"24",24,"Z1010A1","建國快往北 和平信義",81.864075,6.8,220,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-03,"15_20"
"25",25,"Z1011A0","建國快往北 信義路上匝道",41.963634,7.6,55,0,121.537818032218,25.0344000079271,121.53806600958,25.0355689692847,2016-05-03,"15_20"
