"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",42.1125,21.2,160.5,0,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-05-09,"10_00"
"2",2,"Z0120C0","市高往東  中華承德",66.38461,11.9,319.5,1,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-09,"10_00"
"3",3,"Z0130A0","市高往東  承德中山",71,8.8,299,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-09,"10_00"
"4",4,"Z0130A1","市高往東  中山林森",73.97806,8.866667,319,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-09,"10_00"
"5",5,"Z0140C0","市高往東  新生建國",75.02119,9.9,236,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-09,"10_00"
"6",6,"Z0140C1","市高往東  建國復興",70.08225,10.2,240.5,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-09,"10_00"
"7",7,"Z0150C0","市高往東  復興敦化",65.04775,12.866667,356.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-09,"10_00"
"8",8,"Z0150C1","市高往東  敦化上方",70.234146,3.5333333,207.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-09,"10_00"
"9",9,"Z0150C2","市高往東  敦化延吉",69.98658,8.4,298,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-09,"10_00"
"10",10,"Z0160C0","市高往東  延吉永吉",71.875,9.3,240,1,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-09,"10_00"
"11",11,"Z0380F0","正氣橋  麥一市民",70.161766,2.9,68,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-09,"10_00"
"12",12,"Z0390G0","市高往西  永吉光復",66.759094,9.8,220,0,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-09,"10_00"
"13",13,"Z03A0G1","市高往西  光復延吉",65.72,13.5,275,0,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-09,"10_00"
"14",14,"Z03B0G0","市高往西  延吉復興",79.36752,4.866667,236,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-09,"10_00"
"15",15,"Z03C0G0","市高往西  復興建國",65.03465,6.4,205.5,0,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-09,"10_00"
"16",16,"Z03C0G1","市高往西  建國新生",74.547874,7.5,188,0,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-09,"10_00"
"17",17,"Z03D0G0","市高往西  新生林森",66.863945,2.2,148.5,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-09,"10_00"
"18",18,"Z03D0G1","市高往西  林森中山",69.818504,7.7333336,281,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-09,"10_00"
"19",19,"Z03E0G0","市高往西  承德重慶",64.51073,11.3,233,1,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-09,"10_00"
"20",20,"Z03E0G1","市高往西  重慶中華",61.75197,12.3,254,0,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-09,"10_00"
"21",21,"Z5062G0","市高往西  中華環河",42,17,134,1,121.507228991091,25.0510220354424,121.497868957546,25.0400649616175,2016-05-09,"10_00"
"22",22,"Z1001B0","建國快往北 辛亥高架接建高",91.3125,1.8,53,0,121.536995038696,25.0228289705983,121.53770600753,25.0229289599307,2016-05-09,"10_00"
"23",23,"Z1010A0","建國快往北 辛亥信義",75.519356,11.333333,331.5,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-09,"10_00"
"24",24,"Z1010A1","建國快往北 和平信義",81.91216,9.8,314,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-09,"10_00"
"25",25,"Z1011A0","建國快往北 信義路上匝道",46,8.25,52,0,121.537818032218,25.0344000079271,121.53806600958,25.0355689692847,2016-05-09,"10_00"
"26",26,"Z1020A0","建國快往北 信義仁愛",67.49231,9.933332,325.5,0,121.53806600958,25.0355689692847,121.537962958846,25.0357070206232,2016-05-09,"10_00"
"27",27,"Z1030A0","建國快往北 仁愛忠孝",60.939392,9.599999,234,0,121.537962958846,25.0357070206232,121.53712002298,25.0420240374186,2016-05-09,"10_00"
"28",28,"Z1040A0","建國快往北 忠孝長安",66.39326,15.4,393.5,0,121.53712002298,25.0420240374186,121.536836031321,25.0460820090283,2016-05-09,"10_00"
"29",29,"Z1050A0","建國快往北 南京東路",71.9485,5.1333337,234.5,0,121.537031988413,25.0497290015224,121.536885031022,25.0495280262993,2016-05-09,"10_00"
"30",30,"Z1060A0","建國快往北 南京民權",71.8157,10.533333,297,0,121.536885031022,25.0495280262993,121.537105027258,25.061757993861,2016-05-09,"10_00"
"31",31,"Z1070A0","建國快往北 民權民族",68.96113,18.4,324,0,121.537105027258,25.061757993861,121.534361045097,25.0672949565866,2016-05-09,"10_00"
"32",32,"Z1080A0","建國快往北 民族濱江",63.3,6.6,110,0,121.534361045097,25.0672949565866,121.533422973875,25.0689429692608,2016-05-09,"10_00"
"33",33,"Z10D2A0","建國快往北 民權東路下匝道",55.48936,9.6,94,0,121.537105027258,25.061757993861,121.537488045992,25.06147096043,2016-05-09,"10_00"
"34",34,"Z10E2A0","建國快往北 南京東路下匝道",40.531914,13.6,94,0,121.537031988413,25.0497290015224,121.537171960091,25.050782973455,2016-05-09,"10_00"
"35",35,"Z1210E0","建國快往南 濱江民權",41.73077,28,284,1,121.533418991878,25.0689390112276,121.53435399476,25.0672920027059,2016-05-09,"10_00"
"36",36,"Z1220E0","建國快往南 民權東路",65.56679,16.4,288,0,121.53435399476,25.0672920027059,121.536693985588,25.0612780140168,2016-05-09,"10_00"
"37",37,"Z1221E0","建國快往南 民權上匝道",40.79365,7.2,63,0,121.536437036293,25.0617689851535,121.536693985588,25.0612780140168,2016-05-09,"10_00"
"38",38,"Z1230E0","建國快往南 民權長春",71.295456,12.933332,363.5,0,121.536693985588,25.0612780140168,121.536592989789,25.0533579739567,2016-05-09,"10_00"
"39",39,"Z1231E0","建國快往南 長春路上匝道",57.302326,4.6,43.5,0,121.536882030345,25.0561880388567,121.536592989789,25.0533579739567,2016-05-09,"10_00"
"40",40,"Z1240E0","建國快往南 長春長安",54.761906,12.666667,357.5,1,121.536592989789,25.0533579739567,121.536352037032,25.0461559817578,2016-05-09,"10_00"
"41",41,"Z1241E0","建國快往南 長安東路上匝道",41.8,5.1,71,0,121.53670903176,25.0483700001353,121.536352037032,25.0461559817578,2016-05-09,"10_00"
"42",42,"Z1250E0","建國快往南 長安忠孝",71.90385,11.933332,328.5,0,121.536352037032,25.0461559817578,121.536372990119,25.0430219911443,2016-05-09,"10_00"
"43",43,"Z1260E0","建國快往南 忠孝仁愛",67.21277,12.8,341,0,121.536372990119,25.0430219911443,121.537569973104,25.0395320152659,2016-05-09,"10_00"
