"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",47.292683,18.8,164.5,0,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-05-26,"18_10"
"2",2,"Z0120C0","市高往東  中華承德",63.370537,7.6,225.5,1,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-26,"18_10"
"3",3,"Z0130A0","市高往東  承德中山",69.19281,9.4,306,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-26,"18_10"
"4",4,"Z0130A1","市高往東  中山林森",70.688965,9.133333,299,1,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-26,"18_10"
"5",5,"Z0140C0","市高往東  新生建國",70.70909,12.8,275,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-26,"18_10"
"6",6,"Z0140C1","市高往東  建國復興",66.61176,12.1,263,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-26,"18_10"
"7",7,"Z0150C0","市高往東  復興敦化",62.925926,14.666667,379.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-26,"18_10"
"8",8,"Z0150C1","市高往東  敦化上方",69.15888,3.5333333,216,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-26,"18_10"
"9",9,"Z0150C2","市高往東  敦化延吉",68.30064,9.133333,316,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-26,"18_10"
"10",10,"Z0160C0","市高往東  延吉永吉",68.29661,10.3,236,1,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-26,"18_10"
"11",11,"Z0380F0","正氣橋  麥一市民",55.014706,6.5,71.5,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-26,"18_10"
"12",12,"Z0390G0","市高往西  永吉光復",34.6601,9.875,204,2,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-26,"18_10"
"13",13,"Z03A0G1","市高往西  光復延吉",49.056076,21.9,321,1,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-26,"18_10"
"14",14,"Z03B0G0","市高往西  延吉復興",79.71579,5.8666663,286.5,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-26,"18_10"
"15",15,"Z03C0G0","市高往西  復興建國",60.885105,8.8,237,1,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-26,"18_10"
"16",16,"Z03C0G1","市高往西  建國新生",43.6625,18.2,246,2,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-26,"18_10"
"17",17,"Z03D0G0","市高往西  新生林森",41.206898,11.533334,237,2,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-26,"18_10"
"18",18,"Z03D0G1","市高往西  林森中山",38.95337,15,387.5,2,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-26,"18_10"
"19",19,"Z03E0G0","市高往西  承德重慶",46.188152,16.1,289.5,2,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-26,"18_10"
"20",20,"Z03E0G1","市高往西  重慶中華",46.164234,12.9,284,1,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-26,"18_10"
"21",21,"Z5062G0","市高往西  中華環河",51,12,123,1,121.507228991091,25.0510220354424,121.497868957546,25.0400649616175,2016-05-26,"18_10"
"22",22,"Z1001B0","建國快往北 辛亥高架接建高",94.20635,4.4,126,0,121.536995038696,25.0228289705983,121.53770600753,25.0229289599307,2016-05-26,"18_10"
"23",23,"Z1010A0","建國快往北 辛亥信義",77.61803,8.2,247,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-26,"18_10"
